title,id,url,album,lyrics
Nos Siguen Pegando Abajo (Pecado Mortal) - Live,1215314,https://genius.com/Charly-garcia-nos-siguen-pegando-abajo-pecado-mortal-live-lyrics,"Album(id, artist, ...)","7 ContributorsNos Siguen Pegando Abajo (Pecado Mortal) - Live Lyrics[Letra de ""Nos Siguen Pegando Abajo (Pecado Mortal) - Live""]

[Verso 1: Charly García]
Ella es menor, él es normal
Y lo que están haciendo es un suicidio mortal
Porque alguien lo dijo esta vez
Pero yo no creo en eso

[Coro: García; María Gabriela Epumer; Ambos]
Lo están golpeando todo el tiempo
Lo vuelven, vuelven a golpear
Nos siguen pegando abajo

[Verso 2: Charly García]
Yo estaba en un club
No había casi luz
La puerta de salida tenía un farolito azul
Él se desmayó delante de mí
No fueron las anfetas, fueron los hombres de-

[Coro: García; Epumer; Ambos]
Lo están golpeando todo el tiempo
Lo vuelven, vuelven a golpear
Nos siguen pegando abajo

[Post-Estribillo: María Gabriela Epumer]
Na-na-na-na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na-na-na-na
Na-na-na-na-na-na-na-na-na


[Puente: Charly García]
Oh, na-na-na, estoy yendome
Soy como una luz apagándose
Eh

[Coro: García; Epumer; Ambos]
Lo están golpeando todo el tiempo
Lo vuelven vuelven a golpear
Nos siguen pegando abajo"
Nos siguen pegando abajo (pecado mortal) - live2,1954183,https://genius.com/Charly-garcia-nos-siguen-pegando-abajo-pecado-mortal-live2-lyrics,,"2 ContributorsNos siguen pegando abajo (pecado mortal) - live2 LyricsElla es menor, él es normal
Y lo que están haciendo es un pecado mortal
Ella se quedó sin boda ni arroz
Y al novio lo agarraron entre muchos más que dos
Miren lo están golpeando todo el tiempo
Lo vuelven vuelven a golpear
Nos siguen pegando abajo
Yo estaba en un club
No había casi luz
La puerta de salida tenía un farolito azul
El se desmayó delante de mí
No fueron las pastillas fueron los hombres de gris
Miren lo están golpeando todo el tiempo
Lo vuelven vuelven a golpear
Nos siguen pegando abajo
Estoy yendome
Soy como una luz apagándose
Desde el piso los pude ver
Locos de placer alejándose
Miren lo están golpeando todo el tiempo
Lo vuelven vuelven a golpear
Nos siguen pegando abajo"
No Sugar,1551015,https://genius.com/Charly-garcia-no-sugar-lyrics,"Album(id, artist, ...)","1 ContributorNo Sugar Lyrics[Letra de ""No Sugar""]

Hoy voy a salir
Hoy voy a olvidar
Hoy voy a buscar
Un lugar para quedarme
Hoy voy a escapar
No voy a mirar
Tus ojos ya son
De mercurio y no me salvan
Estoy tan lejos
Del sol
Y tan sola en mi dolor
Ya no vengas a buscarme
Me voy a jugar
Me voy a reír
Me voy a dejar
Una lágrima en la sangre
Estoy tan lejos
Del sol
Y tan sola en mi dolor
Ya no vengas a buscarme
Pero no quiero existir con vos
Ya no puedo existir con vos
Existir sin
Existir"
No Te Animás A Despegar,1142609,https://genius.com/Charly-garcia-no-te-animas-a-despegar-lyrics,"Album(id, artist, ...)","4 ContributorsNo Te Animás A Despegar Lyrics[Letra de ""No Te Animás A Despegar""]

[Intro]
Bah-bah-bah-bah
Bah-bah-bah
Bah-bah-bah-bah
Bah-bah-bah

[Verso]
¿Por qué te quedás en vía muerta?
¿Por qué te quedás en vía muerta?
No sé por qué vas hacia ese lugar
Donde todos han descarrilado
¿Por qué no te animás a despegar?
Yo te digo

[Coro]
¿Por qué te quedás en vía muerta?
¿Por qué te quedás en la puerta?
No sé por qué vas hacia ese lugar
Donde todos han descarrilado
¿Por qué no te animás a despegar?
Yo te digo por qué (Okey)

[Solo]"
No Te Mueras en Mi Casa,1618363,https://genius.com/Charly-garcia-no-te-mueras-en-mi-casa-lyrics,"Album(id, artist, ...)","3 ContributorsNo Te Mueras en Mi Casa Lyrics[Letra de ""No Te Mueras en Mi Casa""]

[Verso 1]
No sé qué mierda pasó en San Telmo
Aunque en verdad mucho no me interesa
Te veo deambular cual bicho enfermo
Raspándole los bordes a la mesa

[Verso 2]
Te he visto en situaciones similares
Presiento lo tremendo del momento
Se ve por tu temblor de maxilares
Que te cargaste un par de bolsas de cemento

[Coro 1]
Andá a la esquina a ver si llueve
Buscate un bar abierto que aún se puede
Tomate un whisky a ver si se te pasa
Pero por favor, no te mueras en mi casa

[Verso 3]
El barrio fue y será una porquería (Ya lo sé)
Hay pocos como yo, samaritanos
Te escucharé, primor, mas con el día
Rodarás barranca abajo por Belgrano


[Coro 2]
He visto muchos casos de epilepsia
Conozco la leyenda del colmillo
Tomemos el asunto con Asepsia
Pero por favor no te mueras en mi altillo

[Outro]
Taza-pasa
Cada cual a su casa
Taza-pasa
Cada cual a su casa
Ooh-ooh-ooh-ooh
(Me quedan unos segundos
Y la humedad en el piso) [?]"
No Toquen,1407828,https://genius.com/Charly-garcia-no-toquen-lyrics,"Album(id, artist, ...)","4 ContributorsNo Toquen Lyrics[Letra de ""No Toquen""]

[Coro 1]
Están muertos, están muertos, están muertos
Están muertos, están muertos, están muertos
Váyanse de aquí, váyanse de aquí, váyanse
Muertos

[Verso]
No me toquen mis discos
No me toquen mi ajuar
No me toquen las manos
Ya no me toquen, ¡no!

[Coro 2]
Están muertos, están muertos, están muertos
Están muertos, están muertos, están muertos
Sáquenme de aquí, sáquenme de aquí
Sáquenme

[Puente]
Ya no me toquen, ¡no!

[Outro]
No toquen, no toquen, no toquen, no
No toquen, no quiero que me toquen, no toquen, ¡no!
No toquen, no toquen, no toquen, no
No toquen, no quiero que me toquen, ya no me toquen, ¡no!
(¡Ah!)"
No Voy en Tren,1524776,https://genius.com/Charly-garcia-no-voy-en-tren-lyrics,"Album(id, artist, ...)","6 ContributorsNo Voy en Tren Lyrics[Letra de ""No Voy en Tren""]

[Coro]
No voy en tren, voy en avión
No necesito a nadie, a nadie alrededor
No voy en tren, voy en avión
No necesito a nadie, a nadie alrededor

[Verso 1]
Porque no hay nadie que mi piel resista
Porque no hay nadie que yo quiera ver
No veo televisión ni las revistas
No veo ya nada que no pueda ser

[Coro]
Por eso yo no voy en tren, voy en avión
No necesito a nadie, a nadie alrededor
No voy en tren, voy en avión
No necesito a nadie, a nadie alrededor

[Verso 2]
Cuando era niño, nunca fui muy listo
Tocaba el piano como un animal
Yo sé que algunos piensan que soy mixto
Pero yo tengo personalidad


[Estribillo]
Yo soy de la cruz del sur
Soy el que cierra y el que apaga la luz
Yo soy de la cruz del sur
Aquí y en everywhere

[Puente Instrumental]

[Outro]
(Ah-ah, ah-ah)
(Ah-ah, ah-ah)
No voy en tren, voy en avión
No voy en tren, voy en avión
(Ah-ah, ah-ah)
(Ah-ah, ah-ah)
(Ah-ah, ah-ah) (Ah-ah, ah-ah)
(Ah-ah, ah-ah) (Ah-ah, ah-ah)"
Nuevos Trapos,1398203,https://genius.com/Charly-garcia-nuevos-trapos-lyrics,"Album(id, artist, ...)","11 ContributorsNuevos Trapos Lyrics[Letra de ""Nuevos Trapos""]

[Verso 1]
Daría cualquier cosa por amar
Daría cualquier cosa por poderte dar un poco más
Más de lo que puedo dar
Pero a la vez quiero decirte que
Te encargues de tu vida porque yo no soy mejor que vos
Vos no sos mejor que yo

[Coro]
Y aunque cambiemos de color las trincheras
Y aunque cambiemos de lugar las banderas
Siempre es como la primera vez
Y mientras todo el mundo sigue bailando
Se ven dos pibes que aún siguen buscando
Encontrarse por primera vez

[Puente instrumental]
Ja, ja, ja!

[Verso 2]
Habiendo compartido aquel terror
Habiendo convivido en esta desolación total
Ya no es necesario más


[Coro]
Y aunque cambiemos de color, las trincheras
Y aunque cambiemos de lugar, las banderas
Siempre es como la primera vez
Y mientras todo el mundo sigue bailando
Se ven dos pibes que aún siguen buscando
Encontrarse por primera vez"
Ojos de Video Tape,1007408,https://genius.com/Charly-garcia-ojos-de-video-tape-lyrics,"Album(id, artist, ...)","10 ContributorsOjos de Video Tape Lyrics[Letra de ""Ojos de Video Tape""]

[Verso 1]
No tengo agua caliente en el calefón
No tengo que escribir canciones de amor
No ves que espero resucitar
Mientras miras esos ojos de videotape
Ya llega aquel examen del bien y el mal
Ya llegan las noticias cruzando el mar
No ves que el mundo gira al revés
Mientras miras esos ojos de videotape

[Coro]
Este mundo extrañará por siempre
La película que ví una vez
Y este mundo te dirá que siempre
Que es mejor mirar a la pared

[Verso 2]
Ya tienes las postales del Paraguay
Ya tienes la valija sobre el diván
Te vas, el mundo gira al revés
Mientras miras esos ojos de videotape

[Coro]
Este mundo extrañará por siempre
La película que ví una vez
Y este mundo te dirá que siempre
Que es mejor mirar a la pared


[Post-Coro]
Uhhhhhh
Uhhhhhh
Uhhhhhh
Uhhhhhh"
Ojos de Video Tape - Live,7924358,https://genius.com/Charly-garcia-ojos-de-video-tape-live-lyrics,"Album(id, artist, ...)","2 ContributorsOjos de Video Tape - Live LyricsNo tengo agua caliente en el calefón
No tengo que escribir canciones de amor

¿No ves que espero resucitar?
Mientras miras esos ojos de videotape

Ya llegan las postales del bien y el mal
Ya llegan las noticias cruzando el mar

No ves que el mundo gira al revés
Mientras miras esos ojos de videotape

Este mundo extrañará por siempre
La película quе vi una vez

Y este mundo tе dirá que siempre
Es mejor mirar a la pared

Ya tienes la valija sobre el diván

Te vas, el mundo gira al revés
Mientras miras esos ojos de videotape

Este mundo te dirá que siempre
La película que vi una vez
Y ese mundo te dirá que siempre
Es mejor mirar a la pared


(Ah, ah, ah, ah, ah)"
Ojos de video tape - live2,2006863,https://genius.com/Charly-garcia-ojos-de-video-tape-live2-lyrics,,"2 ContributorsOjos de video tape - live2 LyricsNo tengo agua en el calefón
No tengo que escribir canciones de amor
No ves que espero resucitar
Mientras miras esos ojos de videotape
Ya llega aquél exámen del bien y el mal
Ya llegan las noticias cruzando el mar
No ves que el mundo gira al revés
Mientras miras esos ojos de videotape
Este mundo exclamará por siempre
La película que ví una vez
Y este mundo te dirá por siempre
Que es mejor mirar a la pared
Ya tienes las postales del Paraguay
Ya tienes las valijas sobre el diván
Te vas, el mundo gira al revés
Mientras miras esos ojos de videotape
Este mundo exclamará por siempre
La película que ví una vez
Y este mundo te dirá por siempre
Que es mejor mirar a la pared"
Operación Densa,4217802,https://genius.com/Charly-garcia-operacion-densa-lyrics,"Album(id, artist, ...)",
Otro,3818234,https://genius.com/Charly-garcia-otro-lyrics,"Album(id, artist, ...)","4 ContributorsOtro Lyrics[Letra de ""Otro""]

[Verso 1]
En la primera hora
Me dieron el papel
La concha de la lora
Ahora lo tiene él

[Coro]
Por eso yo ya quiero
Otro, otro, otro
Yo quiero otro, nada más
Otro, otro, otro

[Verso 2]
Yo quería ser fascista
Pero no me fue bien
Después psicoanalista
Pero ahí me asusté

[Coro]
La medicina quería a
Otro, otro, otro
Querían a otro en mi lugar
Otro, otro, otro


[Solo]

(Don't be stupid, be a smarty, come and join the Nazi Party)"
Overture,1374231,https://genius.com/Charly-garcia-overture-lyrics,"Album(id, artist, ...)","1 ContributorOverture Lyrics[Letra de ""Overture""]

Y no te olvides...
No te olvides nunca...
Que yo... yo...
Soy ""La hija de la lágrima"""
Parte de la Religión,1501287,https://genius.com/Charly-garcia-parte-de-la-religion-lyrics,"Album(id, artist, ...)","2 ContributorsParte de la Religión Lyrics[Letra de ""Parte de la Religión""]

[Verso 1]
Él no camina en barrios suburbanos
Él es un hombre decente
Él nunca toca la gente con las manos
Él es tan independiente

[Coro]
Es parte de la religión
Es parte de la religión
Es parte de la religión

[Verso 2]
Él siente culpa, él vive torturado
Él no es tan inteligente
Él nunca avanza, camina de costado
Él tiene miedo a su mente

[Coro]
Es parte de la religión
Es parte de la religión
Es parte de la religión

[Verso 3]
Ella se desnuda y se desviste tan lésbicamente
Que no puedo dejar de sonreír
Todo se construye y se destruye tan rápidamente
Que no puedo dejar de sonreír


[Coro]
Es parte de la religión
(Matar)
Es parte de la religión
(Mentir)
Es parte de la religión

[Outro Instrumental]"
Pasajera en Trance - Live,1956289,https://genius.com/Charly-garcia-pasajera-en-trance-live-lyrics,"Album(id, artist, ...)","2 ContributorsPasajera en Trance - Live Lyrics[Letra de ""Pasajera en Trance - Live""]

[Intro: Charly García]
Y, 'ta

[Verso 1: García; María Gabriela Epumer; Ambos]
Ella está por embarcar, quizá consiga un pasaje en la borda
Ella está por despegar, ella se va
Ella viaja sin parar, el viejo truco de andar por la sombra (Ja, ja)
Ella baila sobre el mar, ella se va (Uhh-ahh-yee)

[Coro: García; Epumer; Ambos]
Pasajera en trance, pasajera en tránsito perpetuo
Pasajera en trance transitando los lugares ciertos
Un amor real es como dormir y estar despierto
Un amor real es como vivir en aeropuer-
Uh

[Puente Instrumental]"
Pasajera en trance - live2,2009639,https://genius.com/Charly-garcia-pasajera-en-trance-live2-lyrics,,"2 ContributorsPasajera en trance - live2 LyricsElla está por embarcar
Quizá consiga un pasaje en la borda
Ella está por despegar
Ella se va

Ella viaja sin parar
El viejo truco de andar por la sombra
Ella baila sobre el mar
Ella se va

Pasajera en trance
Pasajera en tránsito perpetuo
Pasajera en trance
Transitando los lugares ciertos

Un amor real es como dormir y estar despierto
Un amor real es como vivir en aeropuertos"
Pastillas,1147926,https://genius.com/Charly-garcia-pastillas-lyrics,"Album(id, artist, ...)","6 ContributorsPastillas Lyrics[Letra de ""Pastillas""]

[Verso 1]
El tiempo que no viví
El tiempo que me perdí
Y todo lo que fue
Es como un sueño que no ves

Te doy este auricular
Y un disco para mirar
Y una receta más
Para que salgas a pasear

[Coro]
La gente que nunca duerme
Es más real
No sé si la luna te hace
Reconciliar

[Verso 2]
Te voy a dar un colchón
Con ruedas y un planeador
Para que puedas ver
Toda tu vida desde acá

[Coro]
No sé por qué estás durmiendo
A esta hora ya
No sé si la luna te hace
Reconciliar


[Post-coro]
Y mientras duermes
Estoy yo solo acá
Hago los planes
Que vas a ser normal

Nunca me enciendes
Y solo puedes dar
Mentiras simples
Pastillas y un hogar
Que no es mi hogar

Y todo lo que fue
Y todo lo que fue..."
Pedro Trabaja en el Cine,1298011,https://genius.com/Charly-garcia-pedro-trabaja-en-el-cine-lyrics,"Album(id, artist, ...)","2 ContributorsPedro Trabaja en el Cine Lyrics[Letra de ""Pedro Trabaja en el Cine""]

[Intro]
Más para nosotros
Cambio, poné ""El Aguante""
Aguante, aguante
Cine Arte presenta (Chocolate García)

[Refrán]
Pedro trabaja en el cine
Vendiendo chocolatines
Y en su película él es héroe
De un final feliz
Pedro conquista el oeste
Viaja en un coche celeste
Y en su mundo de celuloide, Pedro es feliz
El intervalo le dice
Que llegó la parte triste
Todo acaba cuando se enciende la luz

[Refrán]
Pedro trabaja en el cine
Vendiendo chocolatines
Y en su película el es héroe
De un final feliz
Pedro conquista él oeste
Viaja en un coche celeste
Y en su mundo de celuloide, Pedro es feliz
El intervalo le dice
Que llegó la parte triste
Todo acaba cuando se enciende la luz


[Coro]
Pedro trabaja en el cine
Vendiendo chocolatines
Y en su mundo de celuloide, Pedro es feliz

[Outro]
Pedro trabaja en el cine
Pedro trabaja en el—"
Pelicula Sordomuda,8331649,https://genius.com/Charly-garcia-pelicula-sordomuda-lyrics,"Album(id, artist, ...)",
Peluca Telefónica,1571109,https://genius.com/Charly-garcia-peluca-telefonica-lyrics,"Album(id, artist, ...)","10 ContributorsPeluca Telefónica Lyrics[Letra de ""Peluca Telefónica""]

[Intro: Luis Alberto Spinetta; Pedro Aznar]
- ¿Ese es tu walkman?
- Qué moderno que es (...)
Todo muy superado, muy liberal

[Verso 1: Charly García; Spinetta]
No le debo nada a Entel
Me cuido la nariz (Teléfono)
El silencio termina mañana
Me voy a despedir (Chau)

[Coro 1: Aznar]
El tiempo que yo soñé
Es la eternidad, es la dulce fe
De que sigas conmigo por siempre
Por siempre por aquí

[Verso 2: García; Spinetta]
Y cuando encuentro un amigo
Lo tengo que buscar
Y voy al supermercado (-ado, -ado, -ado, -ado)
Buscando un capataz

[Coro 2: Aznar]
El sueño que yo soñé
Es la humanidad, es la humanidad
El poeta tenía razón
La balsa hay que tomar


[Puente: Spinetta; Charly; Aznar]
- Estoy viviendo aquí en este mundo abandonado
- ¿Te alcanza la renta?
- No, ¿a quién?, ¡ah-uh!

[Refrán: Todos]
Córtenla
Déjennos vivir en paz
Sáquenla
Sáquenla un poquito, sáquenla un poquito

[Verso 3: García; Spinetta]
Cuando vuelvo a mi casa temprano (-prano)
Me tengo que tomar (Tomar, tomar, tomar)
Un litro de vino prestado (-ado, -ado)
Que no pienso pagar

[Coro: Aznar]
El día de estoy aquí
Es amanecer, es poder creer
Y mirar tus ojos de nave
Viajando hacia mí

[Puente: Aznar; Charly; Spinetta]
- Oye, oye, pana; mira, pero, ¿cómo te traes esta vaina que no lo puedo creer? Mira
- Oye, brother, ¿tienes perico?
- Oye, ahorita mismo, pues tú sabe'
- Eso es lo que queremos y no otra cosa. Máximo nivel
- Todo muy liberal, yendo por Santa Fe, escuchando buena música, muy FM
- ¿Tiene pilas?


[Refrán: Todos]
Telefón
Tirate ya del trampolín
Papelón
Sacate la gomina, pelá sin brillantina

[Post-Refrán: García]
Ya no tengo monedas de nylon
Perdí mi peluquín (Jajaja)
Me sigo pavimentando
Y llegaré hasta el fin

[Puente: Todos]
Aaa-lee-gríí-aa

[Outro: Aznar; Todos]
Quiero ver tu foto en los diarios (¡O-ri-o-ri-e-a!)
Riéndote porque—"
